broad_id,Compound,Compound_Category,target,Metadata_pert_id_dose,Metadata_mmoles_per_liter
BRD-A62035778,scopolamine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|SI,BRD-A62035778_10.0,10.0
BRD-A62035778,scopolamine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|SI,BRD-A62035778_3.33,3.3333
BRD-A62035778,scopolamine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|SI,BRD-A62035778_1.11,1.1111
BRD-A62071884,siguazodan,phosphodiesterase inhibitor,PDE3A,BRD-A62071884_10.0,10.0
BRD-A62071884,siguazodan,phosphodiesterase inhibitor,PDE3A,BRD-A62071884_3.33,3.3333
BRD-A62071884,siguazodan,phosphodiesterase inhibitor,PDE3A,BRD-A62071884_1.11,1.1111
BRD-K62200014,anagrelide,phosphodiesterase inhibitor,PDE3A,BRD-K62200014_10.0,10.0
BRD-K62200014,anagrelide,phosphodiesterase inhibitor,PDE3A,BRD-K62200014_3.33,3.3333
BRD-K62200014,anagrelide,phosphodiesterase inhibitor,PDE3A,BRD-K62200014_1.11,1.1111
BRD-K62310379,fluticasone-propionate,glucocorticoid receptor agonist,NR3C1|NR3C2|PGR|PLA2G4A,BRD-K62310379_10.0,10.0
BRD-K62310379,fluticasone-propionate,glucocorticoid receptor agonist,NR3C1|NR3C2|PGR|PLA2G4A,BRD-K62310379_3.33,3.3333
BRD-K62310379,fluticasone-propionate,glucocorticoid receptor agonist,NR3C1|NR3C2|PGR|PLA2G4A,BRD-K62310379_1.11,1.1111
BRD-A62525898,prednisone,glucocorticoid receptor agonist,HSD11B1|NR3C1,BRD-A62525898_10.0,10.0
BRD-A62525898,prednisone,glucocorticoid receptor agonist,HSD11B1|NR3C1,BRD-A62525898_3.33,3.3333
BRD-A62525898,prednisone,glucocorticoid receptor agonist,HSD11B1|NR3C1,BRD-A62525898_1.11,1.1111
BRD-K62562723,SR-2640,leukotriene receptor antagonist,CYSLTR1,BRD-K62562723_10.0,10.0
BRD-K62562723,SR-2640,leukotriene receptor antagonist,CYSLTR1,BRD-K62562723_3.33,3.3333
BRD-K62562723,SR-2640,leukotriene receptor antagonist,CYSLTR1,BRD-K62562723_1.11,1.1111
BRD-K62762455,RU-58841,androgen receptor antagonist,AR,BRD-K62762455_10.0,10.0
BRD-K62762455,RU-58841,androgen receptor antagonist,AR,BRD-K62762455_3.33,3.3333
BRD-K62762455,RU-58841,androgen receptor antagonist,AR,BRD-K62762455_1.11,1.1111
BRD-K63430059,methoxsalen,DNA synthesis inhibitor,CYP1A1|CYP1A2|CYP2A13|CYP2A6|CYP3A4,BRD-K63430059_10.0,10.0
BRD-K63430059,methoxsalen,DNA synthesis inhibitor,CYP1A1|CYP1A2|CYP2A13|CYP2A6|CYP3A4,BRD-K63430059_3.33,3.3333
BRD-K63430059,methoxsalen,DNA synthesis inhibitor,CYP1A1|CYP1A2|CYP2A13|CYP2A6|CYP3A4,BRD-K63430059_1.11,1.1111
BRD-K64338723,milacemide,monoamine oxidase inhibitor,MAOB,BRD-K64338723_10.0,10.0
BRD-K64338723,milacemide,monoamine oxidase inhibitor,MAOB,BRD-K64338723_3.33,3.3333
BRD-K64338723,milacemide,monoamine oxidase inhibitor,MAOB,BRD-K64338723_1.11,1.1111
BRD-K64052750,gefitinib,EGFR inhibitor,EGFR,BRD-K64052750_10.0,10.0
BRD-K64052750,gefitinib,EGFR inhibitor,EGFR,BRD-K64052750_3.33,3.3333
BRD-K64052750,gefitinib,EGFR inhibitor,EGFR,BRD-K64052750_1.11,1.1111
BRD-K64785675,TG100-115,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K64785675_10.0,10.0
BRD-K64785675,TG100-115,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K64785675_3.33,3.3333
BRD-K64785675,TG100-115,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K64785675_1.11,1.1111
BRD-K64890080,BI-2536,PLK inhibitor,BRD4|PLK1|PLK2|PLK3,BRD-K64890080_10.0,10.0
BRD-K64890080,BI-2536,PLK inhibitor,BRD4|PLK1|PLK2|PLK3,BRD-K64890080_3.33,3.3333
BRD-K64890080,BI-2536,PLK inhibitor,BRD4|PLK1|PLK2|PLK3,BRD-K64890080_1.11,1.1111
BRD-K64755930,etazolate,phosphodiesterase inhibitor,GABRB3|PDE4A,BRD-K64755930_10.0,10.0
BRD-K64755930,etazolate,phosphodiesterase inhibitor,GABRB3|PDE4A,BRD-K64755930_3.33,3.3333
BRD-K64755930,etazolate,phosphodiesterase inhibitor,GABRB3|PDE4A,BRD-K64755930_1.11,1.1111
BRD-K64800655,PHA-793887,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK7|CDK9,BRD-K64800655_10.0,10.0
BRD-K64800655,PHA-793887,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK7|CDK9,BRD-K64800655_3.33,3.3333
BRD-K64800655,PHA-793887,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK7|CDK9,BRD-K64800655_1.11,1.1111
BRD-K65170927,aprepitant,tachykinin antagonist,TACR1,BRD-K65170927_10.0,10.0
BRD-K65170927,aprepitant,tachykinin antagonist,TACR1,BRD-K65170927_3.33,3.3333
BRD-K65170927,aprepitant,tachykinin antagonist,TACR1,BRD-K65170927_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K65820248,SDZ-NKT-343,tachykinin antagonist,TACR1,BRD-K65820248_10.0,10.0
BRD-K65820248,SDZ-NKT-343,tachykinin antagonist,TACR1,BRD-K65820248_3.33,3.3333
BRD-K65820248,SDZ-NKT-343,tachykinin antagonist,TACR1,BRD-K65820248_1.11,1.1111
BRD-A65248799,EMD-53998,phosphodiesterase inhibitor,TNNC1,BRD-A65248799_10.0,10.0
BRD-A65248799,EMD-53998,phosphodiesterase inhibitor,TNNC1,BRD-A65248799_3.33,3.3333
BRD-A65248799,EMD-53998,phosphodiesterase inhibitor,TNNC1,BRD-A65248799_1.11,1.1111
BRD-K65428967,cordycepin,DNA inhibitor,,BRD-K65428967_10.0,10.0
BRD-K65428967,cordycepin,DNA inhibitor,,BRD-K65428967_3.33,3.3333
BRD-K65428967,cordycepin,DNA inhibitor,,BRD-K65428967_1.11,1.1111
BRD-K65781196,avanafil,phosphodiesterase inhibitor,PDE5A,BRD-K65781196_10.0,10.0
BRD-K65781196,avanafil,phosphodiesterase inhibitor,PDE5A,BRD-K65781196_3.33,3.3333
BRD-K65781196,avanafil,phosphodiesterase inhibitor,PDE5A,BRD-K65781196_1.11,1.1111
BRD-K65928735,AZD1480,JAK inhibitor,JAK1|JAK2|JAK3,BRD-K65928735_10.0,10.0
BRD-K65928735,AZD1480,JAK inhibitor,JAK1|JAK2|JAK3,BRD-K65928735_3.33,3.3333
BRD-K65928735,AZD1480,JAK inhibitor,JAK1|JAK2|JAK3,BRD-K65928735_1.11,1.1111
BRD-K66175015,afatinib,EGFR inhibitor,EGFR|ERBB2|ERBB4,BRD-K66175015_10.0,10.0
BRD-K66175015,afatinib,EGFR inhibitor,EGFR|ERBB2|ERBB4,BRD-K66175015_3.33,3.3333
BRD-K66175015,afatinib,EGFR inhibitor,EGFR|ERBB2|ERBB4,BRD-K66175015_1.11,1.1111
BRD-K66412701,pazufloxacin,topoisomerase inhibitor,,BRD-K66412701_10.0,10.0
BRD-K66412701,pazufloxacin,topoisomerase inhibitor,,BRD-K66412701_3.33,3.3333
BRD-K66412701,pazufloxacin,topoisomerase inhibitor,,BRD-K66412701_1.11,1.1111
BRD-A66419424,ixazomib-citrate,proteasome inhibitor,,BRD-A66419424_10.0,10.0
BRD-A66419424,ixazomib-citrate,proteasome inhibitor,,BRD-A66419424_3.33,3.3333
BRD-A66419424,ixazomib-citrate,proteasome inhibitor,,BRD-A66419424_1.11,1.1111
BRD-K66615216,moxifloxacin,bacterial DNA gyrase inhibitor,TOP2A,BRD-K66615216_10.0,10.0
BRD-K66615216,moxifloxacin,bacterial DNA gyrase inhibitor,TOP2A,BRD-K66615216_3.33,3.3333
BRD-K66615216,moxifloxacin,bacterial DNA gyrase inhibitor,TOP2A,BRD-K66615216_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-A36057565,bruceantin,protein synthesis inhibitor,,BRD-A36057565_10.0,10.0
BRD-A36057565,bruceantin,protein synthesis inhibitor,,BRD-A36057565_3.33,3.3333
BRD-A36057565,bruceantin,protein synthesis inhibitor,,BRD-A36057565_1.11,1.1111
BRD-A67479912,progesterone,progesterone receptor agonist,CATSPER1|CATSPER2|CATSPER3|CATSPER4|CYP17A1|ESR1|NR3C2|OPRK1|PGR|TRPC5,BRD-A67479912_10.0,10.0
BRD-A67479912,progesterone,progesterone receptor agonist,CATSPER1|CATSPER2|CATSPER3|CATSPER4|CYP17A1|ESR1|NR3C2|OPRK1|PGR|TRPC5,BRD-A67479912_3.33,3.3333
BRD-A67479912,progesterone,progesterone receptor agonist,CATSPER1|CATSPER2|CATSPER3|CATSPER4|CYP17A1|ESR1|NR3C2|OPRK1|PGR|TRPC5,BRD-A67479912_1.11,1.1111
BRD-K67121414,apixaban,coagulation factor inhibitor,F10,BRD-K67121414_10.0,10.0
BRD-K67121414,apixaban,coagulation factor inhibitor,F10,BRD-K67121414_3.33,3.3333
BRD-K67121414,apixaban,coagulation factor inhibitor,F10,BRD-K67121414_1.11,1.1111
BRD-A67516570,lafutidine,histamine receptor antagonist,HRH2,BRD-A67516570_10.0,10.0
BRD-A67516570,lafutidine,histamine receptor antagonist,HRH2,BRD-A67516570_3.33,3.3333
BRD-A67516570,lafutidine,histamine receptor antagonist,HRH2,BRD-A67516570_1.11,1.1111
BRD-A62035778,scopolamine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|SI,BRD-A62035778_10.0,10.0
BRD-A62035778,scopolamine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|SI,BRD-A62035778_3.33,3.3333
BRD-A62035778,scopolamine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|SI,BRD-A62035778_1.11,1.1111
BRD-A62071884,siguazodan,phosphodiesterase inhibitor,PDE3A,BRD-A62071884_10.0,10.0
BRD-A62071884,siguazodan,phosphodiesterase inhibitor,PDE3A,BRD-A62071884_3.33,3.3333
BRD-A62071884,siguazodan,phosphodiesterase inhibitor,PDE3A,BRD-A62071884_1.11,1.1111
BRD-K62200014,anagrelide,phosphodiesterase inhibitor,PDE3A,BRD-K62200014_10.0,10.0
BRD-K62200014,anagrelide,phosphodiesterase inhibitor,PDE3A,BRD-K62200014_3.33,3.3333
BRD-K62200014,anagrelide,phosphodiesterase inhibitor,PDE3A,BRD-K62200014_1.11,1.1111
BRD-K62310379,fluticasone-propionate,glucocorticoid receptor agonist,NR3C1|NR3C2|PGR|PLA2G4A,BRD-K62310379_10.0,10.0
BRD-K62310379,fluticasone-propionate,glucocorticoid receptor agonist,NR3C1|NR3C2|PGR|PLA2G4A,BRD-K62310379_3.33,3.3333
BRD-K62310379,fluticasone-propionate,glucocorticoid receptor agonist,NR3C1|NR3C2|PGR|PLA2G4A,BRD-K62310379_1.11,1.1111
BRD-A62525898,prednisone,glucocorticoid receptor agonist,HSD11B1|NR3C1,BRD-A62525898_10.0,10.0
BRD-A62525898,prednisone,glucocorticoid receptor agonist,HSD11B1|NR3C1,BRD-A62525898_3.33,3.3333
BRD-A62525898,prednisone,glucocorticoid receptor agonist,HSD11B1|NR3C1,BRD-A62525898_1.11,1.1111
BRD-K62562723,SR-2640,leukotriene receptor antagonist,CYSLTR1,BRD-K62562723_10.0,10.0
BRD-K62562723,SR-2640,leukotriene receptor antagonist,CYSLTR1,BRD-K62562723_3.33,3.3333
BRD-K62562723,SR-2640,leukotriene receptor antagonist,CYSLTR1,BRD-K62562723_1.11,1.1111
BRD-K62762455,RU-58841,androgen receptor antagonist,AR,BRD-K62762455_10.0,10.0
BRD-K62762455,RU-58841,androgen receptor antagonist,AR,BRD-K62762455_3.33,3.3333
BRD-K62762455,RU-58841,androgen receptor antagonist,AR,BRD-K62762455_1.11,1.1111
BRD-K63430059,methoxsalen,DNA synthesis inhibitor,CYP1A1|CYP1A2|CYP2A13|CYP2A6|CYP3A4,BRD-K63430059_10.0,10.0
BRD-K63430059,methoxsalen,DNA synthesis inhibitor,CYP1A1|CYP1A2|CYP2A13|CYP2A6|CYP3A4,BRD-K63430059_3.33,3.3333
BRD-K63430059,methoxsalen,DNA synthesis inhibitor,CYP1A1|CYP1A2|CYP2A13|CYP2A6|CYP3A4,BRD-K63430059_1.11,1.1111
BRD-K64338723,milacemide,monoamine oxidase inhibitor,MAOB,BRD-K64338723_10.0,10.0
BRD-K64338723,milacemide,monoamine oxidase inhibitor,MAOB,BRD-K64338723_3.33,3.3333
BRD-K64338723,milacemide,monoamine oxidase inhibitor,MAOB,BRD-K64338723_1.11,1.1111
BRD-K64052750,gefitinib,EGFR inhibitor,EGFR,BRD-K64052750_10.0,10.0
BRD-K64052750,gefitinib,EGFR inhibitor,EGFR,BRD-K64052750_3.33,3.3333
BRD-K64052750,gefitinib,EGFR inhibitor,EGFR,BRD-K64052750_1.11,1.1111
BRD-K64785675,TG100-115,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K64785675_10.0,10.0
BRD-K64785675,TG100-115,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K64785675_3.33,3.3333
BRD-K64785675,TG100-115,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K64785675_1.11,1.1111
BRD-K64890080,BI-2536,PLK inhibitor,BRD4|PLK1|PLK2|PLK3,BRD-K64890080_10.0,10.0
BRD-K64890080,BI-2536,PLK inhibitor,BRD4|PLK1|PLK2|PLK3,BRD-K64890080_3.33,3.3333
BRD-K64890080,BI-2536,PLK inhibitor,BRD4|PLK1|PLK2|PLK3,BRD-K64890080_1.11,1.1111
BRD-K64755930,etazolate,phosphodiesterase inhibitor,GABRB3|PDE4A,BRD-K64755930_10.0,10.0
BRD-K64755930,etazolate,phosphodiesterase inhibitor,GABRB3|PDE4A,BRD-K64755930_3.33,3.3333
BRD-K64755930,etazolate,phosphodiesterase inhibitor,GABRB3|PDE4A,BRD-K64755930_1.11,1.1111
BRD-K64800655,PHA-793887,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK7|CDK9,BRD-K64800655_10.0,10.0
BRD-K64800655,PHA-793887,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK7|CDK9,BRD-K64800655_3.33,3.3333
BRD-K64800655,PHA-793887,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK7|CDK9,BRD-K64800655_1.11,1.1111
BRD-K65170927,aprepitant,tachykinin antagonist,TACR1,BRD-K65170927_10.0,10.0
BRD-K65170927,aprepitant,tachykinin antagonist,TACR1,BRD-K65170927_3.33,3.3333
BRD-K65170927,aprepitant,tachykinin antagonist,TACR1,BRD-K65170927_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K65820248,SDZ-NKT-343,tachykinin antagonist,TACR1,BRD-K65820248_10.0,10.0
BRD-K65820248,SDZ-NKT-343,tachykinin antagonist,TACR1,BRD-K65820248_3.33,3.3333
BRD-K65820248,SDZ-NKT-343,tachykinin antagonist,TACR1,BRD-K65820248_1.11,1.1111
BRD-A65248799,EMD-53998,phosphodiesterase inhibitor,TNNC1,BRD-A65248799_10.0,10.0
BRD-A65248799,EMD-53998,phosphodiesterase inhibitor,TNNC1,BRD-A65248799_3.33,3.3333
BRD-A65248799,EMD-53998,phosphodiesterase inhibitor,TNNC1,BRD-A65248799_1.11,1.1111
BRD-K65428967,cordycepin,DNA inhibitor,,BRD-K65428967_10.0,10.0
BRD-K65428967,cordycepin,DNA inhibitor,,BRD-K65428967_3.33,3.3333
BRD-K65428967,cordycepin,DNA inhibitor,,BRD-K65428967_1.11,1.1111
BRD-K65781196,avanafil,phosphodiesterase inhibitor,PDE5A,BRD-K65781196_10.0,10.0
BRD-K65781196,avanafil,phosphodiesterase inhibitor,PDE5A,BRD-K65781196_3.33,3.3333
BRD-K65781196,avanafil,phosphodiesterase inhibitor,PDE5A,BRD-K65781196_1.11,1.1111
BRD-K65928735,AZD1480,JAK inhibitor,JAK1|JAK2|JAK3,BRD-K65928735_10.0,10.0
BRD-K65928735,AZD1480,JAK inhibitor,JAK1|JAK2|JAK3,BRD-K65928735_3.33,3.3333
BRD-K65928735,AZD1480,JAK inhibitor,JAK1|JAK2|JAK3,BRD-K65928735_1.11,1.1111
BRD-K66175015,afatinib,EGFR inhibitor,EGFR|ERBB2|ERBB4,BRD-K66175015_10.0,10.0
BRD-K66175015,afatinib,EGFR inhibitor,EGFR|ERBB2|ERBB4,BRD-K66175015_3.33,3.3333
BRD-K66175015,afatinib,EGFR inhibitor,EGFR|ERBB2|ERBB4,BRD-K66175015_1.11,1.1111
BRD-K66412701,pazufloxacin,topoisomerase inhibitor,,BRD-K66412701_10.0,10.0
BRD-K66412701,pazufloxacin,topoisomerase inhibitor,,BRD-K66412701_3.33,3.3333
BRD-K66412701,pazufloxacin,topoisomerase inhibitor,,BRD-K66412701_1.11,1.1111
BRD-A66419424,ixazomib-citrate,proteasome inhibitor,,BRD-A66419424_10.0,10.0
BRD-A66419424,ixazomib-citrate,proteasome inhibitor,,BRD-A66419424_3.33,3.3333
BRD-A66419424,ixazomib-citrate,proteasome inhibitor,,BRD-A66419424_1.11,1.1111
BRD-K66615216,moxifloxacin,bacterial DNA gyrase inhibitor,TOP2A,BRD-K66615216_10.0,10.0
BRD-K66615216,moxifloxacin,bacterial DNA gyrase inhibitor,TOP2A,BRD-K66615216_3.33,3.3333
BRD-K66615216,moxifloxacin,bacterial DNA gyrase inhibitor,TOP2A,BRD-K66615216_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-A36057565,bruceantin,protein synthesis inhibitor,,BRD-A36057565_10.0,10.0
BRD-A36057565,bruceantin,protein synthesis inhibitor,,BRD-A36057565_3.33,3.3333
BRD-A36057565,bruceantin,protein synthesis inhibitor,,BRD-A36057565_1.11,1.1111
BRD-A67479912,progesterone,progesterone receptor agonist,CATSPER1|CATSPER2|CATSPER3|CATSPER4|CYP17A1|ESR1|NR3C2|OPRK1|PGR|TRPC5,BRD-A67479912_10.0,10.0
BRD-A67479912,progesterone,progesterone receptor agonist,CATSPER1|CATSPER2|CATSPER3|CATSPER4|CYP17A1|ESR1|NR3C2|OPRK1|PGR|TRPC5,BRD-A67479912_3.33,3.3333
BRD-A67479912,progesterone,progesterone receptor agonist,CATSPER1|CATSPER2|CATSPER3|CATSPER4|CYP17A1|ESR1|NR3C2|OPRK1|PGR|TRPC5,BRD-A67479912_1.11,1.1111
BRD-K67121414,apixaban,coagulation factor inhibitor,F10,BRD-K67121414_10.0,10.0
BRD-K67121414,apixaban,coagulation factor inhibitor,F10,BRD-K67121414_3.33,3.3333
BRD-K67121414,apixaban,coagulation factor inhibitor,F10,BRD-K67121414_1.11,1.1111
BRD-A67516570,lafutidine,histamine receptor antagonist,HRH2,BRD-A67516570_10.0,10.0
BRD-A67516570,lafutidine,histamine receptor antagonist,HRH2,BRD-A67516570_3.33,3.3333
BRD-A67516570,lafutidine,histamine receptor antagonist,HRH2,BRD-A67516570_1.11,1.1111
BRD-A62035778,scopolamine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|SI,BRD-A62035778_10.0,10.0
BRD-A62035778,scopolamine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|SI,BRD-A62035778_3.33,3.3333
BRD-A62035778,scopolamine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|SI,BRD-A62035778_1.11,1.1111
BRD-A62071884,siguazodan,phosphodiesterase inhibitor,PDE3A,BRD-A62071884_10.0,10.0
BRD-A62071884,siguazodan,phosphodiesterase inhibitor,PDE3A,BRD-A62071884_3.33,3.3333
BRD-A62071884,siguazodan,phosphodiesterase inhibitor,PDE3A,BRD-A62071884_1.11,1.1111
BRD-K62200014,anagrelide,phosphodiesterase inhibitor,PDE3A,BRD-K62200014_10.0,10.0
BRD-K62200014,anagrelide,phosphodiesterase inhibitor,PDE3A,BRD-K62200014_3.33,3.3333
BRD-K62200014,anagrelide,phosphodiesterase inhibitor,PDE3A,BRD-K62200014_1.11,1.1111
BRD-K62310379,fluticasone-propionate,glucocorticoid receptor agonist,NR3C1|NR3C2|PGR|PLA2G4A,BRD-K62310379_10.0,10.0
BRD-K62310379,fluticasone-propionate,glucocorticoid receptor agonist,NR3C1|NR3C2|PGR|PLA2G4A,BRD-K62310379_3.33,3.3333
BRD-K62310379,fluticasone-propionate,glucocorticoid receptor agonist,NR3C1|NR3C2|PGR|PLA2G4A,BRD-K62310379_1.11,1.1111
BRD-A62525898,prednisone,glucocorticoid receptor agonist,HSD11B1|NR3C1,BRD-A62525898_10.0,10.0
BRD-A62525898,prednisone,glucocorticoid receptor agonist,HSD11B1|NR3C1,BRD-A62525898_3.33,3.3333
BRD-A62525898,prednisone,glucocorticoid receptor agonist,HSD11B1|NR3C1,BRD-A62525898_1.11,1.1111
BRD-K62562723,SR-2640,leukotriene receptor antagonist,CYSLTR1,BRD-K62562723_10.0,10.0
BRD-K62562723,SR-2640,leukotriene receptor antagonist,CYSLTR1,BRD-K62562723_3.33,3.3333
BRD-K62562723,SR-2640,leukotriene receptor antagonist,CYSLTR1,BRD-K62562723_1.11,1.1111
BRD-K62762455,RU-58841,androgen receptor antagonist,AR,BRD-K62762455_10.0,10.0
BRD-K62762455,RU-58841,androgen receptor antagonist,AR,BRD-K62762455_3.33,3.3333
BRD-K62762455,RU-58841,androgen receptor antagonist,AR,BRD-K62762455_1.11,1.1111
BRD-K63430059,methoxsalen,DNA synthesis inhibitor,CYP1A1|CYP1A2|CYP2A13|CYP2A6|CYP3A4,BRD-K63430059_10.0,10.0
BRD-K63430059,methoxsalen,DNA synthesis inhibitor,CYP1A1|CYP1A2|CYP2A13|CYP2A6|CYP3A4,BRD-K63430059_3.33,3.3333
BRD-K63430059,methoxsalen,DNA synthesis inhibitor,CYP1A1|CYP1A2|CYP2A13|CYP2A6|CYP3A4,BRD-K63430059_1.11,1.1111
BRD-K64338723,milacemide,monoamine oxidase inhibitor,MAOB,BRD-K64338723_10.0,10.0
BRD-K64338723,milacemide,monoamine oxidase inhibitor,MAOB,BRD-K64338723_3.33,3.3333
BRD-K64338723,milacemide,monoamine oxidase inhibitor,MAOB,BRD-K64338723_1.11,1.1111
BRD-K64052750,gefitinib,EGFR inhibitor,EGFR,BRD-K64052750_10.0,10.0
BRD-K64052750,gefitinib,EGFR inhibitor,EGFR,BRD-K64052750_3.33,3.3333
BRD-K64052750,gefitinib,EGFR inhibitor,EGFR,BRD-K64052750_1.11,1.1111
BRD-K64785675,TG100-115,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K64785675_10.0,10.0
BRD-K64785675,TG100-115,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K64785675_3.33,3.3333
BRD-K64785675,TG100-115,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,BRD-K64785675_1.11,1.1111
BRD-K64890080,BI-2536,PLK inhibitor,BRD4|PLK1|PLK2|PLK3,BRD-K64890080_10.0,10.0
BRD-K64890080,BI-2536,PLK inhibitor,BRD4|PLK1|PLK2|PLK3,BRD-K64890080_3.33,3.3333
BRD-K64890080,BI-2536,PLK inhibitor,BRD4|PLK1|PLK2|PLK3,BRD-K64890080_1.11,1.1111
BRD-K64755930,etazolate,phosphodiesterase inhibitor,GABRB3|PDE4A,BRD-K64755930_10.0,10.0
BRD-K64755930,etazolate,phosphodiesterase inhibitor,GABRB3|PDE4A,BRD-K64755930_3.33,3.3333
BRD-K64755930,etazolate,phosphodiesterase inhibitor,GABRB3|PDE4A,BRD-K64755930_1.11,1.1111
BRD-K64800655,PHA-793887,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK7|CDK9,BRD-K64800655_10.0,10.0
BRD-K64800655,PHA-793887,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK7|CDK9,BRD-K64800655_3.33,3.3333
BRD-K64800655,PHA-793887,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK7|CDK9,BRD-K64800655_1.11,1.1111
BRD-K65170927,aprepitant,tachykinin antagonist,TACR1,BRD-K65170927_10.0,10.0
BRD-K65170927,aprepitant,tachykinin antagonist,TACR1,BRD-K65170927_3.33,3.3333
BRD-K65170927,aprepitant,tachykinin antagonist,TACR1,BRD-K65170927_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K65820248,SDZ-NKT-343,tachykinin antagonist,TACR1,BRD-K65820248_10.0,10.0
